id,source,target,Weight,group
487,p_CCL20,p_OSM,0.9535714285714283,1
488,p_CDCP1,p_OSM,0.9535714285714283,1
489,p_CXCL9,p_OSM,0.95,1
490,p_HGF,p_OSM,0.9428571428571427,1
491,p_MMP-1,p_OSM,0.9535714285714283,1
492,p_FGF-19,p_OSM,0.9714285714285713,1
493,p_PD-L1,p_OSM,0.9392857142857142,1
494,p_STAMPB,p_OSM,0.9285714285714284,1
495,p_CCL3,p_OSM,0.9749999999999999,1
496,p_uPA,p_OSM,0.9749999999999999,1
497,p_IL-10RB,p_OSM,0.9392857142857142,1
498,p_TRAIL,p_OSM,0.914285714285714,1
499,p_FGF-21,p_OSM,0.8999999999999999,1
500,p_CCL11,p_OSM,0.9642857142857141,1
501,p_CCL23,p_OSM,0.9642857142857141,1
502,p_MCP4,p_OSM,0.9428571428571427,1
503,p_MCP1,p_OSM,0.982142857142857,1
504,p_CST5,p_OSM,0.9428571428571427,1
505,p_CASP-8,p_OSM,0.9178571428571428,1
506,p_LAPTGF-beta1,p_OSM,0.9642857142857141,1
507,p_CD244,p_OSM,0.9464285714285712,1
508,p_VEGFA,p_ST1A1,0.9571428571428571,1
