Probes,G103,G104,G108,G110,G111,G114,G119,G120,G124,G126,G130,G134,G301,G303,G305,G310,G313,G314,G315,G317,G318,G322,G323,G325,G328,G332,G337,G338,G355,G366
hsa_piR_016677_DQ592953,2.104499,-1.427364,0.691488,3.639857,1.965369,3.084282,5.860534,0.981508,-0.945512,2.157625,-1.191216,3.166615,3.155148,-3.42075,1.369365,3.091276,2.941534,-1.377647,3.433577,3.135659,-1.987973,0.933854,5.178749,3.238826,-0.989318,1.809846,4.345719,1.20434,4.421566,3.109822
hsa_piR_016735_DQ593039,-0.298047,-0.975884,0.55173,0.347532,0.884113,0.2774,0.05307,0.617202,0.950898,2.015164,-0.355757,0.53906,-0.295772,-4.354276,-0.262308,-0.405586,-1.036009,0.126026,-1.048666,-1.517131,-0.340656,-1.283582,0.224733,-0.169433,0.159372,-0.729554,0.780025,-0.629048,0.240742,-0.830483
hsa_piR_016792_DQ593109,-0.319527,4.964954,0.384119,1.019671,5.062231,3.416858,0.280145,2.088892,-0.435317,5.517028,1.963362,1.357021,-0.76794,0.694727,0.088778,-0.927738,-0.582028,-0.147527,0.24084,0.210846,2.135213,4.741208,3.681249,1.197006,-0.654239,0.044312,1.134822,-0.00211,-0.521209,1.520642
hsa_piR_016945_DQ593356,0.388292,-0.164329,0.281504,3.886121,-0.552479,-0.670605,4.565078,-0.077385,0.521614,0.231626,5.218175,0.549231,-2.211175,5.249316,-1.150009,-0.667423,-0.582028,-0.385026,0.649305,0.326323,-0.30773,0.040769,-1.247516,-0.246601,-2.886225,0.044312,4.608753,-0.00211,-1.843137,-3.401931
hsa_piR_016946_DQ593358,-2.388103,0.53611,-3.740864,-1.662316,4.333653,-5.130037,-3.344266,-6.460999,1.392881,3.367403,0.311285,0.908252,2.110754,-0.585627,-0.581726,2.372105,0.673405,2.038206,-7.078615,-0.958031,-3.641387,0.279556,-1.517574,-1.925463,0.334326,-4.090848,-1.465388,-0.809465,-4.804954,0.282568
hsa_piR_016984_DQ593431,0.37235,-0.164329,-1.097008,5.185681,-0.552479,-0.670605,3.105647,0.244543,0.521614,0.231626,5.066172,0.259724,1.110754,7.864652,-1.150009,-0.667423,-3.16699,0.515438,-2.350695,-0.149744,-0.30773,3.210694,1.401142,1.016434,0.2837,2.629274,-0.198602,-0.00211,-1.221649,3.850735
hsa_piR_017295_DQ593909,-1.993004,2.643026,-2.398177,-1.868767,-0.874407,-0.670605,1.427575,-1.262417,0.521614,3.816588,-0.103753,-2.547631,2.110754,5.502082,-1.150009,0.432112,-5.336915,2.171484,-4.708247,-1.442351,-1.989554,-0.222266,-0.143179,-4.983566,0.2837,-5.485509,-2.783564,-0.00211,-3.70494,1.711411
hsa_piR_017355_DQ593995,-0.8341,-0.164329,-1.097008,0.185681,-0.552479,-0.670605,3.749503,1.517561,0.521614,0.231626,6.896247,-2.062204,0.110754,2.016655,-1.150009,-0.667423,-0.582028,0.515438,0.649305,-0.619229,-0.30773,0.040769,0.593787,-0.568529,0.2837,0.044312,-0.198602,-0.00211,-5.12854,-2.401931
hsa_piR_017591_DQ594289,-0.53454,-4.486257,0.884845,-0.43099,-1.207831,-5.47796,-0.66199,1.374939,-0.593863,-0.768374,0.333311,1.259724,-0.719321,-0.672056,-1.253632,-0.667423,-1.768906,-0.012493,-4.842548,-1.500584,0.107307,1.625731,0.027882,0.518934,-2.438766,-0.873226,-0.250441,-5.97939,-1.009015,0.189184
hsa_piR_017716_DQ594453,1.855418,-0.592011,1.25172,2.877196,2.171004,1.424552,3.259563,2.217908,0.197777,1.239531,-0.784762,2.499901,3.418421,0.506654,1.588032,2.647415,0.523325,-0.34921,1.775117,2.877197,-1.525358,0.200247,2.191349,2.531608,0.061308,1.388694,1.871788,-2.095013,2.43187,0.815467
hsa_piR_017724_DQ594465,-4.489452,4.479527,-1.097008,4.355606,1.769449,-0.670605,5.334466,-0.492423,0.521614,5.401551,1.468826,-0.201856,3.347793,2.016655,-1.150009,2.829003,-0.582028,0.515438,0.649305,0.795809,-1.463849,-2.959231,0.401142,2.364357,4.743132,0.044312,4.930681,-0.00211,2.074401,-3.539434
hsa_piR_017922_DQ594722,-0.811733,-0.164329,1.561204,-1.588759,-6.596873,-6.77913,-0.894353,1.028409,0.521614,0.231626,4.218175,0.259724,0.110754,-5.590675,-1.150009,2.139932,2.417972,-1.799072,-4.874257,-3.562645,-0.30773,4.433086,-6.493676,-0.305494,-4.62319,-5.348006,-4.105492,1.99789,-1.543577,3.241926
hsa_piR_018080_DQ594912,-2.293532,-3.864769,-0.331473,0.623802,-1.322997,-4.130037,-0.148926,-0.133969,0.730561,-0.620817,0.277338,0.259724,3.695716,-1.504582,-0.790681,-0.667423,-1.112542,-0.069524,-3.350695,0.468234,-1.731538,5.250222,-0.344813,-1.720532,0.2837,1.044312,-1.304643,-0.025569,-0.503388,1.563854
hsa_piR_018569_DQ595533,4.487828,0.149779,1.05827,0.969952,0.703861,-0.518602,3.878236,0.566471,-0.707867,0.883702,1.452641,0.607647,-1.02675,2.648923,-1.413044,-0.338801,1.7399,-1.069524,5.172867,0.543042,-1.965624,-4.418663,3.294226,0.900957,-1.201726,-3.277617,0.300969,1.512463,1.27234,-3.080003
hsa_piR_018570_DQ595536,0.037045,-0.147787,-0.245107,0.760519,0.692255,1.886228,0.298558,0.620691,-0.195959,0.614629,0.143859,0.847889,-0.115276,0.682603,-0.587921,0.625754,-0.322268,-1.023721,0.751721,0.262312,-0.172484,-0.442173,0.68285,0.716874,-0.307982,1.337757,1.483809,0.500117,1.963072,0.371843
hsa_piR_018749_DQ595765,-1.727185,-0.164329,0.487955,-5.458175,-4.722404,-0.670605,-1.904922,0.244543,0.475811,-2.353337,4.218175,0.259724,0.110754,0.82401,-1.150009,-0.667423,-0.582028,-1.162634,0.649305,-0.619229,2.014198,0.040769,0.433322,1.016434,-2.523655,-6.750104,-5.005957,-0.00211,-6.450468,-0.080003
hsa_piR_018849_DQ595899,0.428934,-0.192344,-0.68197,-0.045645,-0.178083,0.422504,-0.894353,0.65958,-0.615889,1.909698,-0.154379,-0.865807,0.40026,-0.305273,-0.497933,-0.082461,-0.582028,0.293046,-2.765732,-0.619229,0.014198,-1.444658,1.664176,-1.398604,-0.820636,-1.235796,0.042406,0.104805,0.019359,0.620437
hsa_piR_019068_DQ596183,-0.8341,-0.164329,-0.009545,5.677534,-5.681762,-0.670605,-5.701708,1.829505,4.521614,-5.353337,1.896247,1.259724,0.110754,-0.305273,4.682881,-0.667423,-0.582028,1.000865,0.649305,-0.426584,-0.30773,0.040769,-0.406213,-0.431025,0.2837,0.044312,2.608753,-0.00211,-1.4281,-0.080003
hsa_piR_019091_DQ596211,-0.957836,3.53611,0.405492,0.07465,-0.227517,-0.733799,-0.464919,0.427407,0.776006,0.331853,0.36121,0.979616,0.876288,-1.09535,-0.751767,-1.252386,-1.649666,1.757799,-1.114254,-0.887162,0.655079,0.362697,0.478897,0.65798,-1.139511,-0.260543,-0.870763,-0.456676,-1.060463,0.507674
hsa_piR_019179_DQ596327,-0.8341,4.083598,0.018469,5.967041,5.354412,5.13675,0.340112,1.314932,1.208827,5.657891,-3.273678,1.337727,-0.425299,-0.305273,-1.184775,-1.150205,-0.582028,-1.686196,-0.255275,-0.034266,-0.30773,-1.461732,1.330752,0.153937,-0.343256,4.851666,5.227663,-0.00211,0.595747,6.634243
hsa_piR_019305_DQ596513,-0.263785,1.835671,-0.907974,-0.728589,-5.837881,3.577322,-1.61056,1.151433,6.276502,-3.575729,5.896247,0.259724,2.110754,-0.103639,-1.209716,-2.718049,-3.751953,1.012938,-0.390223,-1.2233,-0.30773,5.625731,-0.271912,-4.112849,0.2837,1.31733,-5.753191,-0.00211,-0.262514,-0.205533
hsa_piR_019420_DQ596670,-2.325953,-0.486257,0.203225,0.065387,-1.429331,0.893747,0.644067,0.896619,0.77438,-0.189671,0.726322,1.965277,-0.533103,1.694727,0.51457,-1.927951,-2.16699,-0.046441,-0.935657,-1.050945,0.849811,-1.600777,0.114619,0.267973,0.063987,-0.125614,0.49937,-1.150974,-0.596344,3.686648
hsa_piR_019675_DQ596992,-1.44583,-0.190725,-0.14755,-0.359944,-0.21614,-0.328336,-1.504472,-1.130001,0.543869,0.276815,0.367319,0.260694,-0.220418,0.463851,-0.869673,-0.607731,0.649583,0.877866,-0.389654,-0.032449,-1.715676,-0.118517,-0.65918,-0.081325,-0.015186,-1.146358,-0.768796,0.469775,-3.036423,0.617777
hsa_piR_019752_DQ597110,1.428934,-1.076866,0.697408,-0.305305,-0.093047,-1.545074,0.481514,1.566471,2.521614,0.06604,2.021778,1.155027,-0.436734,1.324777,0.486027,-2.292575,-2.440009,1.267511,-0.52062,0.43024,-1.349207,-0.606929,1.643255,1.253473,-1.258827,0.401864,-0.245908,-0.330436,0.128712,0.823321
hsa_piR_019825_DQ597218,1.454405,-0.25787,0.265109,0.444143,-0.037114,1.452114,1.505191,0.885215,-1.042409,0.897112,-1.511256,1.794718,0.785435,-0.701202,0.444655,0.460954,0.121988,-0.946376,1.048499,1.504153,-0.158201,0.055124,0.715777,1.859876,-0.664291,1.220519,1.599321,-0.413135,2.461034,-1.216422
hsa_piR_019912_DQ597341,0.859796,0.395759,0.793368,2.013102,1.340606,-0.670605,5.515038,1.524651,0.487667,0.231626,0.042098,1.269848,1.110754,2.694727,-0.233533,2.148865,-0.582028,1.593441,-2.52062,2.496248,-0.30773,1.02166,3.915715,0.644465,-2.953339,-0.360079,-1.47871,-0.00211,-0.294833,1.414762
hsa_piR_019914_DQ597347,0.365464,0.340594,-0.306236,1.216055,0.513245,1.221966,1.362406,0.321436,-1.015079,-0.15694,1.255977,1.581652,1.110754,0.427866,1.300024,1.435143,-0.217616,0.404407,-0.877241,1.147674,-1.057428,0.762784,-0.31847,1.563922,-1.001029,0.005579,1.058786,-0.493769,0.765842,0.607674
hsa_piR_019949_DQ597397,-1.145561,2.121073,0.723443,0.516506,0.06163,-0.622777,0.067845,0.078533,0.131155,-0.632053,1.011725,-3.647167,-2.059171,0.127686,-0.088233,-0.15285,0.856545,-0.174222,-1.150925,0.058843,0.213102,0.121387,-0.490606,-0.021701,-2.175731,-0.433267,-1.217967,-3.139614,-0.24677,-0.905973
hsa_piR_019951_DQ597403,-3.274673,3.157599,-1.478879,0.185681,-5.459369,-5.062923,5.887007,-0.755457,0.521614,-5.322963,6.419809,0.790239,1.695716,-1.542312,-1.150009,-2.277477,-0.240991,0.26546,-4.208676,-0.841621,0.177697,5.288696,0.050425,0.449393,0.546735,-0.081219,-2.37614,-2.307456,-1.887531,0.14239
hsa_piR_019963_DQ597422,-1.663457,-2.623761,-4.266933,-2.070659,3.958483,4.197291,-3.02662,-4.731531,-0.202751,3.97758,3.98371,-0.740276,-1.889246,2.740137,0.55043,0.917539,3.067475,3.34076,-4.810126,-0.983801,-5.165711,-1.603087,-2.747507,-3.085104,0.2837,-4.537786,-0.67777,-0.00211,-6.279577,-1.080003
hsa_piR_020249_DQ597805,-1.54192,-1.437348,0.101973,-0.418699,-1.292612,0.012205,-1.68406,0.656356,-0.361029,-1.878798,2.195808,-1.254849,-0.474209,0.516389,0.88755,-2.76472,-0.611174,-0.513131,-0.702167,-0.867156,4.776038,-0.467843,0.101581,-0.255819,0.2837,-0.401488,-1.6007,0.336691,-0.853864,-1.769302
hsa_piR_020326_DQ597916,1.52946,-0.362206,0.140955,0.413505,-0.061478,1.125322,1.256739,0.729222,-1.282481,0.672324,-1.156421,1.947649,0.600895,0.217333,0.283479,0.296441,0.143113,-1.020172,1.131846,1.424722,-0.243633,0.159383,0.497682,1.58143,-0.430622,1.243018,1.622174,-0.658953,2.467537,-0.904004
hsa_piR_020364_DQ597971,-0.918989,2.835671,0.211114,0.373308,1.218039,-6.194167,0.668242,0.030418,0.163567,0.175042,1.588125,2.482116,2.641268,-0.964236,-0.600924,1.23528,3.877404,0.322793,0.649305,0.018201,-0.055543,-5.168685,-0.145253,0.983267,0.73938,-2.540651,-1.733811,-0.809465,-0.814282,-5.289456
hsa_piR_020365_DQ597975,0.741929,-0.418794,0.538759,0.579502,1.511651,0.939448,1.229278,1.367399,1.313372,-0.41223,-0.961119,0.186351,-0.087473,-1.99917,0.50354,2.413497,-0.707558,0.667441,-0.810126,1.239415,-2.875247,-0.002953,0.569539,0.128079,-0.592493,0.580364,0.410814,0.390207,0.928835,1.072001
hsa_piR_020381_DQ597997,-1.310547,0.051644,-0.152244,-0.263266,0.90525,-0.222796,-2.018736,-0.740069,0.548357,-0.013381,0.578496,0.666668,-0.242416,0.854977,-1.358733,-0.248399,1.429693,1.077376,-1.231168,-0.201969,-2.015813,-0.562032,-0.498092,-0.271293,0.743936,-1.481746,-0.324398,0.808042,-2.937429,0.423409
hsa_piR_020388_DQ598008,1.38313,1.551878,-0.701079,2.507609,1.115539,1.00182,2.336601,-0.812041,-0.611652,-1.090302,0.372685,1.061785,1.073601,-0.933304,1.212561,1.262187,-0.309009,-0.729674,1.489525,3.153361,-2.25369,-1.129156,1.063272,3.325187,0.753186,1.37446,2.596928,-0.487537,2.363714,-2.353021
hsa_piR_020391_DQ598016,-0.8341,4.835671,3.487955,4.709243,5.280411,-0.670605,-0.894353,1.244543,-1.505866,3.816588,-1.103753,2.039943,1.655074,-0.305273,3.512956,3.672427,-0.582028,0.030011,0.649305,2.702699,-0.162532,0.040769,-0.406213,2.789023,0.06552,0.044312,6.708289,-0.00211,-1.4281,-0.080003
hsa_piR_020401_DQ598029,-1.097135,-0.551352,0.397757,0.976228,-0.774871,0.209101,0.154145,2.314932,-0.684061,0.500812,-0.313206,2.247651,0.132449,-0.305273,-0.241432,-0.32377,1.7399,-0.80649,-0.672623,1.072649,0.126027,-0.527515,-0.36041,0.264361,-0.076475,-1.370726,0.801398,-0.752751,0.185432,1.876929
hsa_piR_020455_DQ598110,-0.8341,-3.164329,1.857188,1.227501,-4.800406,-0.670605,4.23493,0.244543,-0.82234,-4.353337,1.896247,0.259724,0.110754,-5.060161,1.478022,-0.667423,-4.282467,0.100401,-4.105582,0.850256,-0.30773,2.362697,0.347147,1.016434,0.2837,0.406882,-0.028677,-0.00211,-1.247528,5.167925
hsa_piR_020485_DQ598159,-0.523313,-0.880536,0.018469,-0.259216,0.848745,0.046063,-0.779173,0.636121,0.374862,1.865427,1.04825,1.134193,0.280679,-0.144281,0.441185,-0.296089,-0.997065,-1.029632,-0.976092,0.465163,0.163126,-0.735793,0.144641,0.944698,0.45035,0.001562,0.00638,-0.147716,-0.986211,0.417988
hsa_piR_020490_DQ598167,-0.490146,0.742561,-0.353348,-0.313125,-1.032222,-1.430342,-0.551051,0.572117,0.868885,2.681087,0.722599,0.132812,-0.644134,3.533827,-1.685219,0.073489,-1.94881,-0.060422,0.134732,-1.01453,-2.515325,0.553838,0.561753,0.271007,1.988957,0.138948,-0.935567,-0.257765,-0.916599,0.467485
hsa_piR_020496_DQ598175,-0.8341,-0.164329,-1.097008,-1.192831,-4.552479,-1.670605,-0.37978,0.244543,-3.551635,-4.722571,1.896247,0.259724,3.280679,-6.236011,2.756881,-0.667423,1.417972,0.515438,0.649305,0.821344,-0.30773,0.040769,-4.313104,1.016434,0.2837,0.044312,-7.378511,2.961364,-3.118415,-0.080003
hsa_piR_020497_DQ598177,0.307919,0.366185,1.114496,-0.229356,-0.189909,0.2643,-0.894353,-0.904321,0.687864,-1.188706,0.8665,1.297199,-0.111639,-1.255233,-0.978057,-0.489086,-1.437638,-1.907773,-1.508236,0.070431,0.504337,1.156246,0.075656,1.552487,-1.301262,-0.891558,-1.389545,-0.79566,-0.098179,0.037834
hsa_piR_020499_DQ598183,-0.045604,2.420633,0.6806,-0.814319,-5.01191,-4.992533,4.833567,-0.060312,0.521614,-5.016302,5.896247,-2.325238,-0.211175,0.090655,-1.150009,-0.560508,0.681007,-0.162634,-4.935657,1.489295,0.160049,4.040769,1.01463,2.123349,0.2837,-1.370726,-2.498162,-1.374079,-1.302569,1.057501
hsa_piR_020500_DQ598190,0.859529,-0.380463,0.261184,0.02858,-0.715978,0.478971,-0.459416,-0.044964,-0.411431,-0.846377,0.520956,0.338579,-1.186927,-0.499651,-1.317636,0.001502,-1.204143,-0.681599,0.325867,-0.480709,0.598512,2.631549,0.203433,0.650562,0.443056,0.113259,-0.375998,0.019158,-0.340889,0.121256
hsa_piR_020541_DQ598252,-1.971604,-5.373783,1.94252,-5.240584,-0.400476,-0.670605,-0.139466,-1.289794,0.179222,0.119151,-0.563184,0.522758,-4.281564,1.453719,-1.734972,-0.667423,-0.582028,1.546465,0.649305,-0.619229,-0.913451,-4.659671,0.157054,-0.453051,0.786201,-5.084972,0.5436,-0.00211,-1.336804,-5.506267
hsa_piR_020548_DQ598263,0.651326,-0.164329,-2.62057,0.185681,2.906953,-0.670605,1.275572,-4.19603,3.106577,6.73942,0.430584,-3.325238,0.110754,-0.305273,-0.465511,-0.667423,-5.582028,0.399961,-3.15805,-0.619229,-0.30773,3.848124,1.593787,-2.983566,-3.416739,3.851666,-0.198602,-0.00211,-4.398953,2.379429
hsa_piR_020668_DQ598445,0.554942,-1.226614,0.659066,-0.796832,-0.566554,-2.638896,-0.697496,-1.214889,2.11457,0.128532,4.205575,1.018716,-1.251817,1.908852,-0.973132,1.517932,-2.551654,-1.140607,-1.025294,-0.586808,-0.154879,0.057643,0.519786,-0.331489,1.868663,0.379179,-1.722164,4.205485,-1.169948,0.254416
hsa_piR_020809_DQ598639,-0.525551,-0.164329,-3.394689,3.645113,6.305502,-4.918533,-3.201214,-7.692095,-0.63885,6.162363,3.159282,0.259724,1.110754,-0.286164,-1.150009,3.258576,3.695957,2.20846,-5.078615,-1.041462,-3.707661,0.687132,-1.721087,-4.684006,-3.803763,-4.09524,-0.198602,-3.809465,-4.29317,-0.080003
hsa_piR_020829_DQ598677,-0.173189,-1.492383,1.284421,1.101849,1.265318,2.428931,0.505054,2.084078,0.728065,0.287121,1.053789,1.374183,1.83322,-1.968238,1.534489,2.528974,-0.195004,-0.935223,0.628244,1.380771,-1.726231,0.876138,2.816179,0.892445,-1.544819,0.314959,2.008994,1.369858,1.853186,0.323353
hsa_piR_020897_DQ598758,-0.8341,-0.164329,0.186785,7.128196,0.716708,-0.670605,5.082927,1.59818,0.521614,-5.383084,-1.688715,0.259724,0.110754,-4.005713,-1.150009,-0.667423,-0.582028,2.231645,0.649305,1.262127,-0.30773,-2.766586,3.401142,0.644465,0.2837,-5.165142,-0.198602,-0.00211,-1.4281,-0.080003
hsa_piR_021190_DQ599117,-1.044318,-0.164329,-5.68197,0.185681,4.971083,-0.670605,-3.055508,-2.585532,1.521614,2.319089,1.896247,0.259724,0.110754,1.048364,-1.27554,-0.667423,4.372169,2.804945,0.649305,-0.619229,-6.30773,0.040769,-7.226392,-3.568529,-3.62319,-5.540651,-0.198602,1.582852,-3.056131,-0.080003
hsa_piR_021303_DQ599270,1.1659,-0.164329,-1.097008,0.185681,-0.552479,-0.670605,-0.894353,0.244543,0.521614,0.231626,3.896247,0.259724,1.110754,5.78219,-1.150009,-0.667423,-0.582028,4.941703,0.649305,-5.142791,-0.30773,0.040769,-2.728141,1.016434,0.2837,-4.813669,-0.198602,-0.00211,-4.957353,-0.080003
hsa_piR_022296_DQ600515,-1.372966,0.227438,0.366648,0.673127,-0.629785,0.364329,0.141096,1.551204,0.823468,0.486883,2.069084,1.341363,-0.104975,-0.819846,0.947212,-1.890767,-1.134569,-0.507282,-0.258501,-0.391818,0.268845,1.272499,0.406701,0.513934,-0.046005,-0.476521,1.298898,1.650916,-0.539745,3.307196
hsa_piR_022421_DQ600670,-2.493063,0.564709,0.214194,0.185681,-1.530111,-1.255568,2.001178,1.788863,0.221105,-0.059837,2.208191,0.578254,-0.370373,-3.305273,0.524079,-1.089314,2.417972,-0.520186,0.186333,0.480307,1.02706,-0.57334,0.786432,-0.076676,-0.708262,2.553325,1.303899,0.210434,0.13241,3.806398
hsa_piR_022437_DQ600690,0.516397,5.193223,-0.512045,6.525531,5.147961,0.259686,0.800792,0.575749,1.383417,5.691057,2.133287,-0.067086,-1.239744,0.694727,0.287799,-0.496378,-0.751953,-1.243554,1.295668,0.281235,0.439504,-1.51382,-0.071794,0.379004,-0.906124,3.951202,4.608753,0.600554,-0.294082,2.256773
hsa_piR_022628_DQ600952,-0.8341,-0.164329,-1.097008,0.185681,2.617446,-0.670605,-5.479316,0.244543,0.969073,5.932065,1.896247,5.117705,-5.443835,-0.305273,0.309422,-0.667423,-0.582028,0.515438,0.649305,-0.619229,-0.30773,0.040769,-0.406213,3.338362,3.2837,0.044312,3.608753,-0.00211,-1.4281,-0.080003
hsa_piR_023338_DQ601914,-0.746638,4.789867,-1.097008,0.185681,-0.552479,-0.670605,0.558159,2.72259,-1.865409,0.231626,7.450836,1.113873,-4.796137,1.279689,1.864941,-0.707501,-0.582028,0.515438,-2.15805,-0.619229,-0.30773,4.947659,1.972298,0.823789,5.038588,3.044312,4.755594,-0.00211,-0.281258,4.331811
hsa-let-7a-2-3p,-0.485825,-0.423188,0.16566,-0.239452,-1.179849,-1.260729,-0.235008,0.495388,0.32271,0.302509,1.347943,0.105347,0.38918,0.994551,-1.840181,-0.320176,0.541869,0.626057,-0.947199,-0.390788,-0.942161,1.760804,-0.434657,-0.294354,0.291921,-0.762085,-0.005957,0.325321,-2.157923,-1.398078
hsa-let-7a-3p,-1.54351,0.279277,-1.350127,0.063691,-1.510415,-0.358661,-0.259486,-0.71538,-0.548156,-0.588293,1.569747,-0.341727,-0.611713,0.286447,0.132192,-0.649276,0.302495,0.636454,-2.751574,-1.081963,-0.50161,-0.179497,-0.419037,0.083548,2.2223,0.412463,-0.181114,1.717153,-1.394469,0.286125
hsa-let-7a-5p,0.250139,0.011533,0.107579,-0.275947,0.635486,0.327577,0.113381,1.010891,0.479651,-0.165445,0.336672,-0.884512,0.181424,-1.00139,0.506897,-0.377688,-0.798178,-0.350688,-0.517331,0.286761,0.641698,-0.135763,0.278316,-0.717043,0.106761,0.321615,-0.507327,0.374036,0.065273,0.492848
hsa-let-7b-3p,-0.087628,0.461275,0.337395,-0.512552,-0.263909,-0.130967,-0.261207,-0.090806,1.162459,-0.96319,0.706144,-1.239509,-0.889246,0.261311,-1.765726,-0.393248,-0.625749,0.000865,-1.143765,-0.382529,0.108855,1.095735,-0.222684,-0.062638,0.410812,0.558885,-1.396248,0.799344,-0.96815,1.218339
hsa-let-7b-5p,0.178533,-0.075252,-0.025576,-0.400403,0.402647,0.744899,-0.369237,0.951683,0.277164,-0.2138,0.491347,-0.577978,0.011756,-1.138864,0.459113,-0.304811,-0.651558,-0.104181,-0.222649,0.254929,0.894816,-0.10186,0.640796,-0.574248,0.231186,0.196179,-0.109625,0.233051,0.102568,0.954341
hsa-let-7c-3p,-0.165573,1.327524,-0.053748,0.052437,-1.199323,0.071399,-0.838705,0.799814,0.407658,-0.563393,0.998127,-0.08423,-0.782331,-1.66673,-0.449178,-0.596437,-0.160264,-0.349585,-0.981923,-0.410189,-1.389988,0.270722,-0.69824,0.43404,-0.344331,0.043005,-1.512356,-0.078282,-0.737644,1.014325
hsa-let-7c-5p,-0.17055,-0.605502,0.149453,-0.509911,-0.465285,0.231915,-0.757645,-0.119511,0.248848,0.909824,-0.157591,-0.391307,-0.375581,0.329677,-0.391583,-0.160555,-0.007953,-0.037103,-0.25279,0.93351,0.414916,-0.336689,-0.412569,-0.261496,0.092945,0.01398,0.141028,-0.03036,-0.558947,0.506491
hsa-let-7d-3p,-0.992658,-0.548354,0.947595,-0.732789,0.103662,-0.378558,-0.739075,-0.699437,0.457034,0.152318,0.955015,-0.235018,-0.371191,0.330673,0.224492,-0.784181,-0.094234,0.281452,-0.274499,-0.326664,-0.085701,-0.475342,0.05521,-0.466279,0.127433,-0.615714,-0.653985,0.418034,-1.246195,0.050582
hsa-let-7d-5p,0.760996,0.697707,-0.061316,-0.300035,0.523805,0.405823,0.725916,0.547841,0.672439,0.10676,0.661893,-0.882607,0.157346,-0.289332,0.893212,-0.394494,0.781785,0.118619,-1.017683,0.409492,1.099398,0.20438,0.632329,-0.913976,0.479566,-0.30656,-0.970945,0.241724,-0.263041,0.0992
hsa-let-7e-3p,-0.571066,-3.556647,-1.11807,-0.74393,-0.704482,-0.693325,-0.155893,0.829505,0.319426,-0.038135,0.63638,-1.657814,-1.081892,-0.630849,-1.06702,-1.583031,-2.25272,-0.296117,-1.798154,0.144331,0.603389,0.915238,0.517391,-0.426084,-1.301262,0.863739,-0.863866,0.991003,-1.172971,-0.182253
hsa-let-7e-5p,0.146222,-0.19789,0.78079,-0.350109,0.160751,0.640409,0.406968,0.497261,0.132943,-0.028042,0.769831,-0.488957,-0.383061,0.263106,0.032435,-0.557654,-0.873024,-0.754475,-0.85961,0.249163,0.617117,0.291252,0.739169,-0.208582,-0.032411,-0.176277,-0.981189,-0.098594,-0.396667,0.563995
hsa-let-7f-1-3p,0.144526,-1.874823,0.064455,0.906527,-0.042618,-0.33357,-0.912654,-0.170495,0.050472,0.103618,0.271756,-1.118788,-0.806784,0.354651,-0.715607,-1.00846,4.573314,-0.239449,-0.319889,0.295041,-0.105541,-0.628407,-0.043643,0.55077,2.453625,-0.886426,-0.087958,-0.221279,-1.087063,-0.039925
hsa-let-7f-2-3p,-0.476372,-2.090329,0.973959,0.341058,0.656975,1.315974,0.065901,0.326484,-1.348325,-0.429572,-1.103753,1.774297,-3.589686,-1.968238,0.368719,1.574334,0.750548,-0.751077,-1.876764,-1.105854,-1.561487,2.107959,1.605375,0.076555,-0.131337,-0.415955,-0.368527,0.081547,-1.268319,2.191299
hsa-let-7f-5p,0.290986,-0.247406,0.225182,-0.15981,0.97352,0.476913,0.162694,0.710803,0.559259,-0.202314,0.17255,-0.827973,0.157798,-1.441301,1.021171,-0.239966,-0.951404,-0.752795,-0.658143,0.205669,0.588747,-0.215657,0.472591,-1.109682,0.367297,0.764047,-0.371896,0.604651,-0.115669,1.066376
hsa-let-7g-3p,0.135946,2.910959,0.718252,-0.121643,-1.033606,-0.015741,-1.088176,0.640471,0.854741,-0.256874,-0.169842,-0.037258,-1.626212,2.705726,-0.176644,-1.01302,-0.617652,-0.0339,-1.196985,-0.185133,-0.74304,0.192772,-0.338575,1.325384,-5.345656,0.106372,-0.383957,-0.378259,-0.610964,-0.277449
